subj,session,feedType,trial,length,tarCat,respSE,respRT
112101,5,1,136,50,1,-1,202
112101,5,1,137,43,1,1,212
112101,5,1,138,13,-1,1,483
112101,5,1,139,29,-1,-1,236
112101,5,1,140,20,-1,-1,403
112101,5,1,141,35,-1,1,259
112101,5,1,142,31,1,-1,290
112101,5,1,143,30,1,1,251
112101,5,1,144,23,-1,1,155
112101,5,1,145,24,1,-1,364
112101,5,1,146,14,1,1,220
112101,5,1,147,35,1,1,315
112101,5,1,148,24,-1,1,395
112101,5,1,149,23,-1,-1,273
112101,5,1,150,18,-1,-1,235
112101,5,1,151,26,-1,-1,332
112101,5,1,152,44,1,-1,140
112101,5,1,153,34,1,1,299
112101,5,1,154,46,-1,1,340
112101,5,1,155,15,1,-1,307
112101,5,1,156,26,1,1,387
112101,5,1,157,22,-1,1,225
112101,5,1,158,43,-1,-1,252
112101,5,1,159,31,-1,-1,196
112101,5,1,160,42,1,1,284
112102,1,1,1,23,-1,-1,1575
112102,1,1,2,26,-1,1,987
112102,1,1,3,54,1,-1,779
112102,1,1,4,35,-1,-1,955
112102,1,1,5,16,1,-1,539
112102,1,1,6,32,1,-1,747
112102,1,1,7,34,1,1,867
112102,1,1,8,14,-1,-1,595
112102,1,1,9,33,-1,1,564
112102,1,1,10,49,1,1,627
112102,1,1,11,42,1,-1,523
112102,1,1,12,22,-1,-1,570
112102,1,1,13,37,1,1,539
112102,1,1,14,40,1,1,538
112102,1,1,15,32,-1,-1,771
112102,1,1,16,31,1,-1,627
112102,1,1,17,14,-1,-1,587
112102,1,1,18,33,-1,1,731
112102,1,1,19,42,-1,1,427
112102,1,1,20,17,-1,-1,642
112102,1,1,21,31,1,1,538
112102,1,1,22,22,1,-1,556
112102,1,1,23,24,-1,-1,835
112102,1,1,24,44,-1,1,506
112102,1,1,25,38,1,1,947
112102,1,1,26,39,1,1,683
112102,1,1,27,30,-1,-1,835
112102,1,1,28,20,-1,-1,707
112102,1,1,29,40,1,1,556
112102,1,1,30,20,-1,-1,547
112102,1,1,31,34,1,1,707
112102,1,1,32,39,-1,1,731
112102,1,1,33,35,1,1,768
112102,1,1,34,10,-1,-1,523
112102,1,1,35,38,-1,1,588
112102,1,1,36,52,1,1,763
112102,1,1,37,27,-1,-1,738
112102,1,1,38,26,-1,-1,851
112102,1,1,39,30,-1,-1,1011
112102,1,1,40,46,-1,1,739
112102,1,1,41,32,1,-1,835
112102,1,1,42,25,1,1,715
112102,1,1,43,18,-1,1,939
112102,1,1,44,30,1,-1,1099
112102,1,1,45,24,1,-1,827
112102,1,1,46,38,1,1,1339
112102,1,1,47,28,-1,-1,1003
112102,1,1,48,8,-1,-1,796
112102,1,1,49,16,-1,-1,563
112102,1,1,50,41,-1,1,778
112102,1,1,51,16,-1,-1,770
112102,1,1,52,38,-1,-1,1130
112102,1,1,53,37,1,-1,795
112102,1,1,54,15,1,-1,635
112102,1,1,55,47,1,-1,1308
112102,1,1,56,31,-1,-1,923
112102,1,1,57,39,1,-1,651
112102,1,1,58,23,-1,-1,986
112102,1,1,59,53,1,1,723
112102,1,1,60,32,-1,-1,492
112102,1,1,61,43,1,1,580
112102,1,1,62,47,-1,1,707
112102,1,1,63,36,-1,-1,891
112102,1,1,64,18,-1,-1,827
112102,1,1,65,12,-1,-1,578
112102,1,1,66,29,1,-1,643
112102,1,1,67,50,1,1,906
112102,1,1,68,40,-1,1,915
112102,1,1,69,35,-1,-1,987
112102,1,1,70,37,-1,-1,770
112102,1,1,71,29,-1,-1,595
112102,1,1,72,21,-1,-1,451
112102,1,1,73,46,1,1,653
112102,1,1,74,28,-1,-1,923
112102,1,1,75,30,1,-1,483
112102,1,1,76,42,1,1,779
112102,1,1,77,22,-1,-1,539
112102,1,1,78,23,1,-1,467
112102,1,1,79,31,-1,-1,490
112102,1,1,80,14,1,-1,452
112102,1,1,81,34,-1,1,1370
112102,1,1,82,32,-1,-1,1139
112102,1,1,83,34,-1,-1,843
112102,1,1,84,55,1,1,827
112102,1,1,85,21,-1,-1,643
112102,1,1,86,31,1,-1,556
112102,1,1,87,7,-1,-1,610
112102,1,1,88,15,-1,-1,539
112102,1,1,89,47,1,1,899
112102,1,1,90,45,1,1,499
112102,1,1,91,36,-1,-1,714
112102,1,1,92,29,-1,-1,635
112102,1,1,93,41,1,-1,404
112102,1,1,94,24,1,-1,515
112102,1,1,95,27,-1,-1,555
112102,1,1,96,21,1,-1,578
112102,1,1,97,29,1,-1,459
112102,1,1,98,30,1,1,426
112102,1,1,99,46,1,1,659
112102,1,1,100,45,1,1,1100
112102,1,1,101,37,1,-1,1043
112102,1,1,102,9,-1,-1,499
112102,1,1,103,40,1,1,675
112102,1,1,104,23,-1,-1,499
112102,1,1,105,39,-1,1,811
112102,1,1,106,22,-1,-1,490
112102,1,1,107,19,1,-1,460
112102,1,1,108,45,-1,1,499
112102,1,1,109,29,1,-1,947
112102,1,1,110,19,-1,-1,987
112102,1,1,111,25,-1,-1,906
112102,1,1,112,27,1,-1,627
112102,1,1,113,25,-1,1,794
112102,1,1,114,22,1,-1,611
112102,1,1,115,13,-1,-1,507
112102,1,1,116,36,1,-1,778
112102,1,1,117,26,-1,-1,699
112102,1,1,118,39,1,-1,939
112102,1,1,119,21,-1,-1,531
112102,1,1,120,33,1,-1,868
112102,1,1,121,25,1,-1,899
112102,1,1,122,35,1,-1,787
112102,1,1,123,17,1,-1,899
112102,1,1,124,44,1,1,779
112102,1,1,125,11,-1,-1,627
112102,1,1,126,44,1,1,995
112102,1,1,127,33,1,-1,1092
112102,1,1,128,27,1,-1,555
112102,1,1,129,33,1,1,419
112102,1,1,130,15,-1,-1,497
112102,1,1,131,20,1,-1,595
112102,1,1,132,29,-1,-1,907
112102,1,1,133,43,1,1,715
112102,1,1,134,6,-1,-1,755
112102,1,1,135,48,1,1,602
112102,1,1,136,32,1,1,1051
112102,1,1,137,38,1,-1,763
112102,1,1,138,34,1,-1,763
112102,1,1,139,26,1,-1,627
112102,1,1,140,37,-1,1,843
112102,1,1,141,28,1,-1,851
112102,1,1,142,51,1,1,715
112102,1,1,143,41,1,1,810
112102,1,1,144,28,-1,-1,812
112102,1,1,145,17,-1,-1,628
112102,1,1,146,24,-1,-1,468
112102,1,1,147,18,1,-1,482
112102,1,1,148,28,1,1,875
112102,1,1,149,31,-1,1,571
112102,1,1,150,19,-1,-1,578
112102,1,1,151,27,-1,1,891
112102,1,1,152,43,-1,1,531
112102,1,1,153,23,1,-1,874
112102,1,1,154,35,1,1,476
112102,1,1,155,30,-1,1,619
112102,1,1,156,24,-1,-1,843
112102,1,1,157,25,-1,-1,980
112102,1,1,158,36,1,1,603
112102,1,1,159,26,1,-1,804
112102,1,1,160,36,1,1,819
112102,2,1,1,22,-1,1,551
112102,2,1,2,49,1,-1,882
112102,2,1,3,24,1,1,795
112102,2,1,4,45,-1,1,617
112102,2,1,5,34,1,1,900
112102,2,1,6,17,1,-1,732
112102,2,1,7,22,-1,1,827
112102,2,1,8,18,-1,-1,771
112102,2,1,9,37,-1,-1,562
112102,2,1,10,32,1,-1,787
112102,2,1,11,38,-1,1,410
112102,2,1,12,41,-1,-1,500
112102,2,1,13,46,1,-1,571
112102,2,1,14,25,-1,-1,859
112102,2,1,15,29,1,1,1123
112102,2,1,16,30,-1,1,667
112102,2,1,17,33,1,1,634
112102,2,1,18,32,-1,1,684
112102,2,1,19,31,1,1,836
112102,2,1,20,34,-1,1,708
112102,2,1,21,28,-1,1,491
112102,2,1,22,31,-1,-1,603
112102,2,1,23,14,-1,-1,641
112102,2,1,24,39,1,1,435
112102,2,1,25,27,-1,-1,459
112102,2,1,26,23,1,-1,523
112102,2,1,27,13,-1,-1,1091
112102,2,1,28,19,-1,-1,939
112102,2,1,29,48,1,1,602
112102,2,1,30,36,1,1,394
112102,2,1,31,35,-1,1,549
112102,2,1,32,45,1,1,667
112102,2,1,33,31,1,-1,531
112102,2,1,34,7,-1,-1,555
112102,2,1,35,29,-1,1,618
112102,2,1,36,30,1,-1,475
112102,2,1,37,40,-1,1,771
112102,2,1,38,43,1,-1,372
112102,2,1,39,25,1,-1,612
112102,2,1,40,30,1,1,515
112102,2,1,41,25,-1,-1,802
112102,2,1,42,42,1,1,484
112102,2,1,43,44,-1,1,867
112102,2,1,44,27,-1,-1,1083
112102,2,1,45,31,1,1,787
112102,2,1,46,18,-1,-1,554
112102,2,1,47,20,-1,-1,404
112102,2,1,48,55,1,1,562
112102,2,1,49,24,-1,-1,603
112102,2,1,50,34,-1,1,467
112102,2,1,51,18,1,-1,539
112102,2,1,52,39,-1,1,1644
112102,2,1,53,24,-1,-1,410
112102,2,1,54,16,-1,-1,524
112102,2,1,55,39,1,-1,418
112102,2,1,56,28,1,-1,474
112102,2,1,57,27,1,-1,747
112102,2,1,58,46,1,-1,1316
112102,2,1,59,16,1,-1,498
112102,2,1,60,35,1,1,363
112102,2,1,61,26,1,1,418
112102,2,1,62,39,1,1,1203
112102,2,1,63,33,-1,-1,819
112102,2,1,64,20,1,1,340
112102,2,1,65,44,1,1,540
112102,2,1,66,37,1,1,610
112102,2,1,67,21,-1,-1,460
112102,2,1,68,30,-1,1,554
112102,2,1,69,35,1,1,889
112102,2,1,70,21,-1,-1,444
112102,2,1,71,17,-1,-1,723
112102,2,1,72,37,1,1,499
112102,2,1,73,23,-1,-1,803
112102,2,1,74,28,-1,1,395
112102,2,1,75,44,1,1,642
112102,2,1,76,42,-1,1,651
112102,2,1,77,21,1,-1,418
112102,2,1,78,26,-1,-1,645
112102,2,1,79,17,-1,-1,419
112102,2,1,80,30,-1,1,451
112102,2,1,81,19,1,-1,619
112102,2,1,82,36,1,1,634
112102,2,1,83,40,1,1,571
112102,2,1,84,37,1,1,588
112102,2,1,85,41,1,1,539
112102,2,1,86,45,1,1,396
112102,2,1,87,38,-1,1,490
112102,2,1,88,42,1,1,419
112102,2,1,89,22,-1,-1,403
112102,2,1,90,15,-1,-1,508
112102,2,1,91,36,-1,1,539
112102,2,1,92,47,1,1,452
112102,2,1,93,43,1,1,459
112102,2,1,94,11,-1,-1,476
112102,2,1,95,34,1,-1,434
112102,2,1,96,22,1,1,755
112102,2,1,97,38,1,-1,403
112102,2,1,98,23,1,-1,555
112102,2,1,99,23,-1,1,316
112102,2,1,100,9,-1,-1,491
112102,2,1,101,29,1,-1,619
112102,2,1,102,29,-1,1,522
112102,2,1,103,32,1,-1,420
112102,2,1,104,27,1,1,956
112102,2,1,105,35,1,1,370
112102,2,1,106,14,-1,-1,429
112102,2,1,107,29,1,-1,739
112102,2,1,108,21,-1,-1,507
112102,2,1,109,15,1,-1,523
112102,2,1,110,47,-1,1,578
112102,2,1,111,41,1,-1,396
112102,2,1,112,31,-1,1,1020
112102,2,1,113,33,-1,-1,458
112102,2,1,114,8,-1,-1,524
112102,2,1,115,26,-1,1,571
112102,2,1,116,38,1,1,586
112102,2,1,117,52,1,1,508
112102,2,1,118,34,1,-1,644
112102,2,1,119,19,-1,-1,443
112102,2,1,120,6,-1,-1,643
112102,2,1,121,36,-1,1,578
112102,2,1,122,36,1,-1,611
112102,2,1,123,46,-1,1,563
112102,2,1,124,37,-1,-1,611
112102,2,1,125,20,-1,-1,572
112102,2,1,126,26,1,-1,610
112102,2,1,127,47,1,1,859
112102,2,1,128,40,1,-1,913
112102,2,1,129,40,1,1,555
112102,2,1,130,32,-1,-1,539
112102,2,1,131,14,1,-1,484
112102,2,1,132,10,-1,-1,490
112102,2,1,133,15,-1,-1,516
112102,2,1,134,32,1,1,508
112102,2,1,135,43,-1,1,458
112102,2,1,136,12,-1,-1,418
112102,2,1,137,22,1,1,619
112102,2,1,138,35,-1,-1,364
112102,2,1,139,29,-1,1,620
112102,2,1,140,25,-1,-1,371
112102,2,1,141,16,-1,-1,747
112102,2,1,142,24,1,-1,506
112102,2,1,143,23,-1,1,587
112102,2,1,144,51,1,1,468
112102,2,1,145,30,1,-1,698
112102,2,1,146,32,-1,-1,516
112102,2,1,147,39,-1,1,283
112102,2,1,148,31,-1,-1,427
112102,2,1,149,28,1,-1,538
112102,2,1,150,54,1,1,444
112102,2,1,151,24,-1,-1,436
112102,2,1,152,50,1,1,413
112102,2,1,153,53,1,1,467
112102,2,1,154,38,1,1,700
112102,2,1,155,33,1,-1,499
112102,2,1,156,25,1,-1,530
112102,2,1,157,28,-1,1,530
112102,2,1,158,26,-1,-1,372
112102,2,1,159,27,-1,1,683
112102,2,1,160,33,1,1,619
112102,3,1,1,33,1,1,656
112102,3,1,2,32,1,1,386
112102,3,1,3,29,-1,1,499
112102,3,1,4,50,1,1,496
112102,3,1,5,52,1,1,466
112102,3,1,6,43,1,1,579
112102,3,1,7,46,-1,1,667
112102,3,1,8,12,-1,-1,762
112102,3,1,9,15,1,-1,731
112102,3,1,10,34,-1,1,690
112102,3,1,11,39,-1,1,706
112102,3,1,12,29,1,1,955
112102,3,1,13,35,1,-1,1035
112102,3,1,14,44,-1,1,523
112102,3,1,15,54,1,1,803
112102,3,1,16,31,1,1,802
112102,3,1,17,33,1,1,658
112102,3,1,18,38,-1,1,596
112102,3,1,19,22,1,1,683
112102,3,1,20,39,1,-1,595
112102,3,1,21,46,1,1,675
112102,3,1,22,16,-1,-1,603
112102,3,1,23,39,1,1,699
112102,3,1,24,33,-1,1,721
112102,3,1,25,21,-1,-1,563
112102,3,1,26,27,1,-1,411
112102,3,1,27,31,1,-1,627
112102,3,1,28,26,-1,1,1075
112102,3,1,29,28,1,1,819
112102,3,1,30,7,-1,-1,506
112102,3,1,31,47,-1,1,642
112102,3,1,32,35,1,1,884
112102,3,1,33,17,-1,-1,740
112102,3,1,34,22,-1,-1,1091
112102,3,1,35,33,-1,-1,1003
112102,3,1,36,45,-1,1,788
112102,3,1,37,30,1,1,737
112102,3,1,38,40,1,1,724
112102,3,1,39,35,-1,1,763
112102,3,1,40,9,-1,-1,1083
112102,3,1,41,25,1,1,891
112102,3,1,42,16,-1,-1,563
112102,3,1,43,49,1,1,771
112102,3,1,44,38,-1,-1,764
112102,3,1,45,18,1,-1,619
112102,3,1,46,19,-1,1,1147
112102,3,1,47,26,-1,1,1147
112102,3,1,48,45,1,-1,1354
112102,3,1,49,24,1,-1,1195
112102,3,1,50,30,1,1,835
112102,3,1,51,40,-1,1,865
112102,3,1,52,36,1,1,666
112102,3,1,53,25,-1,-1,779
112102,3,1,54,48,1,1,811
112102,3,1,55,35,-1,1,1003
112102,3,1,56,14,-1,-1,602
112102,3,1,57,47,1,1,794
112102,3,1,58,23,-1,-1,811
112102,3,1,59,27,1,1,779
112102,3,1,60,29,1,1,771
112102,3,1,61,36,-1,1,970
112102,3,1,62,44,1,1,746
112102,3,1,63,38,1,-1,795
112102,3,1,64,37,-1,-1,588
112102,3,1,65,16,1,-1,602
112102,3,1,66,38,1,1,555
112102,3,1,67,32,1,1,1042
112102,3,1,68,33,1,1,698
112102,3,1,69,11,-1,-1,469
112102,3,1,70,37,-1,1,843
112102,3,1,71,47,1,1,827
112102,3,1,72,32,1,1,738
112102,3,1,73,32,-1,1,1019
112102,3,1,74,37,1,1,679
112102,3,1,75,24,1,-1,523
112102,3,1,76,25,1,-1,851
112102,3,1,77,34,-1,1,556
112102,3,1,78,26,1,1,1043
112102,3,1,79,42,1,1,731
112102,3,1,80,19,1,-1,619
112102,3,1,81,29,1,-1,1130
112102,3,1,82,27,-1,-1,1123
112102,3,1,83,28,-1,1,618
112102,3,1,84,36,1,1,634
112102,3,1,85,38,1,1,539
112102,3,1,86,20,1,-1,899
112102,3,1,87,31,1,1,1122
112102,3,1,88,26,-1,-1,732
112102,3,1,89,43,-1,1,724
112102,3,1,90,31,-1,-1,1019
112102,3,1,91,22,1,1,1051
112102,3,1,92,29,-1,1,1330
112102,3,1,93,53,1,1,937
112102,3,1,94,20,-1,-1,674
112102,3,1,95,42,-1,1,1163
112102,3,1,96,39,-1,1,859
112102,3,1,97,44,1,1,563
112102,3,1,98,27,-1,-1,785
112102,3,1,99,30,-1,-1,698
112102,3,1,100,26,1,-1,849
112102,3,1,101,31,-1,-1,548
112102,3,1,102,42,1,-1,988
112102,3,1,103,40,1,-1,899
112102,3,1,104,28,-1,-1,1123
112102,3,1,105,31,-1,-1,826
112102,3,1,106,23,-1,1,939
112102,3,1,107,43,1,1,780
112102,3,1,108,36,-1,-1,811
112102,3,1,109,17,-1,1,1067
112102,3,1,110,10,-1,-1,363
112102,3,1,111,36,1,-1,907
112102,3,1,112,14,1,-1,675
112102,3,1,113,41,-1,-1,914
112102,3,1,114,34,1,-1,755
112102,3,1,115,46,1,1,827
112102,3,1,116,25,-1,-1,955
112102,3,1,117,51,1,1,658
112102,3,1,118,27,-1,-1,995
112102,3,1,119,23,1,-1,922
112102,3,1,120,30,-1,1,748
112102,3,1,121,19,-1,1,1283
112102,3,1,122,15,-1,1,818
112102,3,1,123,14,-1,1,572
112102,3,1,124,37,1,-1,915
112102,3,1,125,18,-1,1,1098
112102,3,1,126,30,1,1,916
112102,3,1,127,45,1,1,545
112102,3,1,128,41,1,1,634
112102,3,1,129,6,-1,-1,651
112102,3,1,130,22,-1,-1,866
112102,3,1,131,24,-1,-1,850
112102,3,1,132,21,-1,-1,666
112102,3,1,133,30,-1,1,595
112102,3,1,134,23,-1,-1,851
112102,3,1,135,18,-1,1,643
112102,3,1,136,29,-1,-1,1235
112102,3,1,137,21,1,-1,730
112102,3,1,138,15,-1,-1,802
112102,3,1,139,40,1,1,749
112102,3,1,140,35,1,-1,1074
112102,3,1,141,13,-1,-1,707
112102,3,1,142,20,-1,-1,1059
112102,3,1,143,41,1,1,761
112102,3,1,144,34,1,-1,611
112102,3,1,145,32,-1,1,547
112102,3,1,146,24,-1,-1,1236
112102,3,1,147,23,1,-1,1219
112102,3,1,148,8,-1,-1,507
112102,3,1,149,34,1,-1,921
112102,3,1,150,22,-1,-1,762
112102,3,1,151,17,1,-1,467
112102,3,1,152,25,-1,1,1275
112102,3,1,153,39,1,1,914
112102,3,1,154,24,-1,1,652
112102,3,1,155,28,-1,1,1162
112102,3,1,156,55,1,1,603
112102,3,1,157,37,1,-1,970
112102,3,1,158,28,1,-1,780
112102,3,1,159,32,-1,1,740
112102,3,1,160,21,-1,-1,627
112102,4,1,1,15,-1,-1,514
112102,4,1,2,25,-1,1,585
112102,4,1,3,37,1,1,499
112102,4,1,4,41,-1,1,490
112102,4,1,5,25,1,1,872
112102,4,1,6,33,1,1,572
112102,4,1,7,27,-1,-1,668
112102,4,1,8,39,-1,1,682
112102,4,1,9,34,-1,1,1146
112102,4,1,10,38,-1,-1,827
112102,4,1,11,15,-1,-1,641
112102,4,1,12,14,-1,-1,475
112102,4,1,13,29,-1,1,876
112102,4,1,14,31,1,-1,787
112102,4,1,15,36,-1,1,1099
112102,4,1,16,39,1,1,819
112102,4,1,17,17,-1,-1,714
112102,4,1,18,36,1,-1,651
112102,4,1,19,27,-1,1,955
112102,4,1,20,19,1,-1,620
112102,4,1,21,19,-1,-1,459
112102,4,1,22,46,1,1,555
112102,4,1,23,18,-1,-1,546
112102,4,1,24,29,-1,1,865
112102,4,1,25,45,-1,1,683
112102,4,1,26,38,1,1,1620
112102,4,1,27,13,-1,-1,474
112102,4,1,28,29,1,1,660
112102,4,1,29,33,1,1,459
112102,4,1,30,23,1,-1,955
112102,4,1,31,14,-1,-1,370
112102,4,1,32,29,1,1,698
112102,4,1,33,37,-1,1,595
112102,4,1,34,14,1,-1,532
112102,4,1,35,22,-1,-1,755
112102,4,1,36,38,-1,-1,866
112102,4,1,37,21,1,-1,730
112102,4,1,38,30,-1,-1,794
112102,4,1,39,21,-1,-1,597
112102,4,1,40,16,-1,-1,433
112102,4,1,41,27,1,1,684
112102,4,1,42,15,1,-1,428
112102,4,1,43,8,-1,-1,529
112102,4,1,44,46,1,-1,1163
112102,4,1,45,26,-1,-1,770
112102,4,1,46,25,-1,-1,788
112102,4,1,47,16,-1,1,851
112102,4,1,48,26,1,-1,595
112102,4,1,49,35,1,1,890
112102,4,1,50,43,-1,1,874
112102,4,1,51,42,1,-1,979
112102,4,1,52,17,1,-1,843
112102,4,1,53,31,-1,-1,738
112102,4,1,54,32,-1,-1,772
112102,4,1,55,28,-1,-1,995
112102,4,1,56,32,1,-1,699
112102,4,1,57,47,1,1,826
112102,4,1,58,40,1,-1,836
112102,4,1,59,29,-1,-1,836
112102,4,1,60,35,1,-1,746
112102,4,1,61,23,1,-1,835
112102,4,1,62,39,-1,-1,962
112102,4,1,63,35,1,-1,723
112102,4,1,64,32,1,-1,1060
112102,4,1,65,36,-1,1,555
112102,4,1,66,27,1,-1,859
112102,4,1,67,17,-1,-1,867
112102,4,1,68,43,1,1,617
112102,4,1,69,53,1,1,636
112102,4,1,70,28,-1,-1,819
112102,4,1,71,52,1,1,587
112102,4,1,72,31,-1,-1,762
112102,4,1,73,26,-1,-1,660
112102,4,1,74,25,-1,-1,771
112102,4,1,75,51,1,1,594
112102,4,1,76,24,-1,-1,843
112102,4,1,77,22,-1,-1,677
112102,4,1,78,45,1,1,588
112102,4,1,79,38,1,-1,804
112102,4,1,80,41,1,1,522
112102,4,1,81,24,1,-1,588
112102,4,1,82,16,1,-1,626
112102,4,1,83,21,-1,-1,880
112102,4,1,84,48,1,1,604
112102,4,1,85,18,1,-1,740
112102,4,1,86,32,-1,1,827
112102,4,1,87,42,-1,1,594
112102,4,1,88,44,1,-1,564
112102,4,1,89,34,1,-1,763
112102,4,1,90,47,-1,1,772
112102,4,1,91,33,1,1,837
112102,4,1,92,36,1,1,451
112102,4,1,93,34,1,1,393
112102,4,1,94,35,-1,1,482
112102,4,1,95,24,1,-1,842
112102,4,1,96,46,-1,1,667
112102,4,1,97,34,1,1,603
112102,4,1,98,11,-1,-1,660
112102,4,1,99,22,1,1,883
112102,4,1,100,49,1,1,739
112102,4,1,101,23,-1,-1,882
112102,4,1,102,22,-1,1,803
112102,4,1,103,30,1,1,1043
112102,4,1,104,50,1,1,730
112102,4,1,105,41,1,-1,660
112102,4,1,106,42,1,-1,602
112102,4,1,107,40,1,-1,763
112102,4,1,108,32,1,1,802
112102,4,1,109,6,-1,-1,650
112102,4,1,110,20,-1,1,843
112102,4,1,111,35,-1,1,835
112102,4,1,112,25,1,1,939
112102,4,1,113,39,1,-1,882
112102,4,1,114,18,-1,-1,851
112102,4,1,115,39,1,1,474
112102,4,1,116,24,-1,1,581
112102,4,1,117,31,1,-1,1210
112102,4,1,118,26,1,-1,748
112102,4,1,119,34,-1,1,699
112102,4,1,120,55,1,1,811
112102,4,1,121,23,-1,-1,560
112102,4,1,122,37,1,1,652
112102,4,1,123,37,1,1,556
112102,4,1,124,32,-1,1,754
112102,4,1,125,28,1,-1,756
112102,4,1,126,40,-1,1,748
112102,4,1,127,28,-1,-1,850
112102,4,1,128,30,1,-1,656
112102,4,1,129,36,1,1,858
112102,4,1,130,24,-1,-1,843
112102,4,1,131,9,-1,-1,524
112102,4,1,132,29,1,1,1002
112102,4,1,133,33,-1,1,595
112102,4,1,134,20,-1,-1,713
112102,4,1,135,21,-1,-1,644
112102,4,1,136,47,1,1,652
112102,4,1,137,31,-1,1,627
112102,4,1,138,54,1,1,793
112102,4,1,139,23,-1,-1,612
112102,4,1,140,27,-1,-1,739
112102,4,1,141,30,-1,-1,571
112102,4,1,142,40,1,1,732
112102,4,1,143,10,-1,-1,524
112102,4,1,144,44,1,1,771
112102,4,1,145,19,-1,-1,443
112102,4,1,146,38,1,1,715
112102,4,1,147,20,1,-1,482
112102,4,1,148,22,1,-1,594
112102,4,1,149,43,1,1,668
112102,4,1,150,45,1,1,609
112102,4,1,151,30,-1,1,834
112102,4,1,152,33,-1,-1,435
112102,4,1,153,28,1,-1,457
112102,4,1,154,37,-1,1,1043
112102,4,1,155,26,-1,-1,892
112102,4,1,156,31,1,-1,548
112102,4,1,157,7,-1,-1,547
112102,4,1,158,30,1,-1,738
112102,4,1,159,12,-1,-1,620
112102,4,1,160,44,-1,1,562
112102,5,1,1,36,1,1,584
112102,5,1,2,29,1,-1,850
112102,5,1,3,33,1,1,451
112102,5,1,4,34,1,1,545
112102,5,1,5,47,-1,1,627
112102,5,1,6,27,-1,-1,596
112102,5,1,7,32,-1,-1,714
112102,5,1,8,28,-1,-1,547
112102,5,1,9,30,-1,-1,507
112102,5,1,10,26,-1,-1,474
112102,5,1,11,49,1,1,708
112102,5,1,12,38,1,-1,699
112102,5,1,13,41,1,1,442
112102,5,1,14,36,1,1,443
112102,5,1,15,24,-1,-1,490
112102,5,1,16,30,1,-1,572
112102,5,1,17,37,1,1,537
112102,5,1,18,39,-1,1,715
112102,5,1,19,18,-1,-1,541
112102,5,1,20,25,1,-1,611
112102,5,1,21,24,-1,1,554
112102,5,1,22,52,1,-1,515
112102,5,1,23,31,1,1,747
112102,5,1,24,35,1,1,411
112102,5,1,25,22,-1,-1,490
112102,5,1,26,31,-1,1,548
112102,5,1,27,35,-1,1,499
112102,5,1,28,45,-1,1,579
112102,5,1,29,17,-1,-1,572
112102,5,1,30,19,-1,-1,512
112102,5,1,31,35,1,1,651
112102,5,1,32,47,1,1,596
112102,5,1,33,40,1,-1,643
112102,5,1,34,40,1,1,500
112102,5,1,35,21,-1,-1,491
112102,5,1,36,32,1,1,547
112102,5,1,37,37,1,-1,796
112102,5,1,38,23,-1,1,796
112102,5,1,39,36,-1,1,546
112102,5,1,40,25,-1,-1,428
112102,5,1,41,27,-1,-1,490
112102,5,1,42,17,-1,-1,340
112102,5,1,43,44,-1,1,498
112102,5,1,44,14,1,-1,435
112102,5,1,45,47,1,-1,474
112102,5,1,46,32,-1,1,604
112102,5,1,47,27,1,-1,651
112102,5,1,48,24,1,1,530
112102,5,1,49,21,-1,-1,571
112102,5,1,50,29,1,1,603
112102,5,1,51,39,1,-1,762
112102,5,1,52,16,-1,-1,531
112102,5,1,53,28,1,1,885
112102,5,1,54,42,-1,-1,892
112102,5,1,55,26,1,1,843
112102,5,1,56,28,-1,-1,711
112102,5,1,57,25,1,-1,803
112102,5,1,58,31,1,1,586
112102,5,1,59,37,-1,-1,829
112102,5,1,60,32,-1,1,634
112102,5,1,61,46,-1,1,1155
112102,5,1,62,43,1,1,827
112102,5,1,63,45,1,1,906
112102,5,1,64,20,1,-1,601
112102,5,1,65,50,1,-1,842
112102,5,1,66,35,1,1,613
112102,5,1,67,34,-1,1,610
112102,5,1,68,26,1,1,1003
112102,5,1,69,31,-1,-1,730
112102,5,1,70,34,-1,-1,843
112102,5,1,71,18,-1,1,852
112102,5,1,72,39,-1,1,746
112102,5,1,73,38,1,1,620
112102,5,1,74,22,1,-1,738
112102,5,1,75,46,1,1,739
112102,5,1,76,32,1,-1,811
112102,5,1,77,29,-1,-1,724
112102,5,1,78,30,-1,-1,716
112102,5,1,79,44,1,1,667
112102,5,1,80,31,1,-1,611
112102,5,1,81,20,-1,-1,473
112102,5,1,82,22,-1,1,715
112102,5,1,83,16,-1,-1,587
112102,5,1,84,20,-1,1,699
112102,5,1,85,18,1,-1,619
112102,5,1,86,23,1,1,739
112102,5,1,87,19,-1,1,779
112102,5,1,88,32,1,1,876
112102,5,1,89,14,-1,-1,459
112102,5,1,90,45,1,1,683
112102,5,1,91,33,-1,1,581
112102,5,1,92,40,1,1,538
112102,5,1,93,21,1,-1,492
112102,5,1,94,38,-1,1,780
112102,5,1,95,33,1,-1,618
112102,5,1,96,55,1,1,555
112102,5,1,97,28,1,-1,650
112102,5,1,98,42,1,1,481
112102,5,1,99,41,-1,1,444
112102,5,1,100,23,-1,-1,610
112102,5,1,101,40,-1,1,562
112102,5,1,102,22,-1,1,715
112102,5,1,103,27,-1,-1,731
112102,5,1,104,25,-1,-1,514
112102,5,1,105,8,-1,-1,596
112102,5,1,106,11,-1,-1,489
